92.179,417.985
65.407,274.436
6.218,12.289
2.476,3.085
38.387,141.011
79.296,347.771
36.151,130.685
9.883,23.592
68.643,291.278
1.774,1.809
32.073,112.215
1.687,1.668
70.583,301.452
83.599,371.006
66.951,282.453
55.112,221.957
49.046,191.913
72.731,312.773
8.527,19.222
7.161,15.034
35.828,129.203
36.866,133.973
58.678,239.931
25.934,85.410
13.556,36.302
83.508,370.510
63.697,265.600
1.373,1.187
11.936,30.556
86.522,386.917
62.279,258.308
86.771,388.278
10.719,26.383
33.961,120.706
62.478,259.327
54.269,217.740
41.425,155.251
99.244,457.279
1.417,1.250
45.479,174.595
38.017,139.294
13.166,34.902
52.512,208.995
64.799,271.288
42.507,160.375
66.147,278.271
90.391,408.129
84.491,375.851
60.450,248.948
40.687,151.771
80.583,354.696
33.626,119.191
49.446,193.873
6.865,14.159
46.127,177.723
24.385,78.865
15.186,42.280
34.809,124.556
54.853,220.658
74.903,324.288
70.207,299.476
14.765,40.718
66.342,279.283
18.255,53.995
73.637,317.569
96.994,444.708
70.138,299.109
8.754,19.939
15.740,44.353
26.884,89.470
27.247,91.031
51.628,204.616
27.990,94.241
65.366,274.222
75.514,327.539
45.132,172.921
41.586,156.010
71.884,308.301
79.732,350.115
26.483,87.752
94.753,432.240
1.213,0.963
54.840,220.594
7.780,16.902
4.766,8.349
8.806,20.105
48.213,187.845
11.000,27.336
37.012,134.648
11.952,30.613
97.711,448.708
21.059,65.151
82.512,365.115
45.226,173.376
69.978,298.271
88.605,398.316
45.321,173.831
28.998,98.625
96.417,441.492
25.957,85.510
43.164,163.501
28.042,94.464
78.533,343.675
72.540,311.762
28.265,95.432
48.752,190.476
9.034,20.831
87.363,391.511
24.379,78.841
34.778,124.411
90.696,409.806
51.482,203.894
42.046,158.190
15.247,42.506
88.735,399.027
50.546,199.275
3.311,4.838
73.025,314.326
19.838,60.244
79.102,346.726
64.889,271.753
74.873,324.129
25.936,85.418
77.343,337.302
6.116,12.001
93.865,427.316
78.801,345.114
47.168,182.764
62.250,258.154
43.140,163.386
27.034,90.115
8.446,18.966
42.875,162.124
36.541,132.479
99.480,458.598
99.015,455.996
38.329,140.744
2.297,2.740
7.981,17.521
90.689,409.772
49.799,195.603
74.122,320.142
70.167,299.267
14.997,41.578
33.482,118.541
88.623,398.417
19.592,59.263
48.128,187.432
47.068,182.278
43.108,163.236
11.596,29.377
11.669,29.630
15.653,44.026
0.612,0.292
37.891,138.711
45.983,177.027
97.047,445.007
82.200,363.429
88.486,397.662
28.126,94.829
3.717,5.765
58.404,238.544
88.097,395.534
54.679,219.790
7.993,17.556
83.794,372.066
27.223,90.927
87.617,392.901
33.654,119.317
48.547,189.473
26.527,87.941
18.709,55.775
33.215,117.340
49.542,194.341
78.604,344.053
2.636,3.402
17.355,50.501
6.894,14.245
86.910,389.037
89.181,401.475
93.561,425.631
51.537,204.163
58.850,240.804
57.405,233.489
44.298,168.919
44.145,168.189
75.967,329.952
51.706,205.002
93.127,423.231
7.296,15.436
14.628,40.214
92.837,421.626
89.013,400.556
33.695,119.504
95.958,438.936
60.927,251.382
56.337,228.107
9.329,21.783
8.133,17.990
43.971,167.355
73.210,315.307
44.707,170.879
80.570,354.625
27.985,94.219
54.472,218.751
16.159,45.933
65.168,273.197
34.212,121.840
91.279,413.020
74.352,321.364
49.891,196.054
86.058,384.386
89.642,404.011
11.376,28.621
18.096,53.373
48.765,190.540
4.068,6.601
24.602,79.778
45.396,174.194
10.192,24.616
13.712,36.868
63.584,265.018
0.330,0.094
9.564,22.546
57.369,233.306
1.484,1.351
73.445,316.554
92.690,420.812
34.447,122.909
50.591,199.500
23.691,75.964
13.307,35.406
61.042,251.969
8.970,20.628
87.576,392.679
0.047,0.002
11.735,29.859
57.334,233.132
0.021,0.000
91.828,416.050
81.439,359.313
27.793,93.387
55.423,223.512
27.594,92.528
22.027,69.091
20.723,63.793
22.891,72.643
68.137,288.635
57.777,235.368
63.792,266.087
42.900,162.246
41.410,155.179
25.096,81.856
95.987,439.101
12.420,32.252
87.048,389.791
61.307,253.323
20.183,61.621
11.738,29.867
18.389,54.520
24.406,78.952
21.792,68.130
11.443,28.850
11.524,29.130
84.160,374.052
8.688,19.729
1.824,1.893
15.820,44.653
11.571,29.290
38.720,142.562
10.863,26.870
87.343,391.405
99.646,459.530
95.703,437.522
57.466,233.798
95.653,437.244
7.030,14.644
16.738,48.133
61.188,252.716
67.425,284.922
48.632,189.888
82.701,366.136
57.507,234.006
32.301,113.236
90.538,408.937
74.621,322.789
71.876,308.257
40.282,149.864
43.814,166.604
43.518,165.188
44.635,170.536
40.194,149.453
27.355,91.496
5.535,10.389
1.488,1.356
73.871,318.810
32.939,116.097
61.774,255.716
49.044,191.905
64.558,270.039
68.005,287.946
76.886,334.859
10.126,24.397
28.821,97.853
43.599,165.577
8.840,20.211
36.001,129.997
9.688,22.953
53.740,215.097
75.711,328.588
5.849,11.255
94.122,428.740
11.196,28.002
4.322,7.226
11.883,30.370
72.492,311.512
72.027,309.057
39.385,145.665
75.976,330.003
55.694,224.875
6.180,12.183
98.297,451.981
23.796,76.399
86.608,387.387
49.494,194.110
37.543,137.099
36.142,130.643
12.840,33.739
72.314,310.570
20.065,61.149
62.630,260.105
33.307,117.753
99.349,457.867
74.443,321.843
21.183,65.652
84.191,374.219
25.676,84.313
27.928,93.972
68.919,292.720
44.578,170.262
75.623,328.121
13.453,35.930
13.765,37.057
81.148,357.744
62.986,261.939
8.657,19.631
94.763,432.298
30.606,105.694
11.772,29.987
41.368,154.983
82.367,364.329
46.013,177.168
72.918,313.762
33.976,120.772
96.935,444.379
76.390,332.209
82.518,365.147
41.276,154.545
75.728,328.677
33.173,117.150
47.151,182.680
84.450,375.626
92.882,421.875
94.341,429.958
65.282,273.787
35.598,128.152
3.673,5.663
77.184,336.448
31.157,108.133
38.589,141.954
69.682,296.721
77.615,338.757
50.647,199.775
75.126,325.477
1.334,1.130
33.350,117.944
59.348,243.335
17.471,50.949
26.410,87.442
27.613,92.611
89.113,401.101
94.826,432.649
83.768,371.921
74.942,324.499
65.951,277.257
80.190,352.579
69.268,294.552
89.165,401.386
95.198,434.710
79.095,346.689
86.417,386.345
79.091,346.668
5.568,10.481
55.937,226.095
53.535,214.080
8.729,19.861
40.005,148.568
12.693,33.217
0.290,0.074
21.747,67.947
73.365,316.128
43.687,165.995
53.163,212.228
42.447,160.090
21.259,65.961
74.014,319.570
26.827,89.227
75.125,325.469
90.606,409.313
73.091,314.678
94.552,431.127
92.132,417.727
40.861,152.591
78.251,342.162
75.219,325.968
24.657,80.009
57.494,233.940
37.284,135.901
7.643,16.485
97.427,447.125
52.784,210.345
22.507,71.059
91.304,413.161
73.929,319.115
98.401,452.564
18.785,56.071
57.480,233.867
19.216,57.773
65.464,274.729
13.090,34.628
86.040,384.288
72.409,311.073
98.768,454.616
3.006,4.172
98.720,454.344
71.445,305.984
81.091,357.433
1.835,1.912
55.526,224.033
92.747,421.130
49.004,191.708
62.417,259.016
79.607,349.443
60.331,248.339
83.843,372.333
38.904,143.418
32.982,116.288
14.048,38.088
52.457,208.722
97.069,445.127
68.019,288.017
47.884,186.244
88.820,399.493
32.705,115.043
86.220,385.269
64.246,268.430
69.098,293.662
81.167,357.843
3.077,4.325
59.981,246.557
5.439,10.129
99.146,456.729
9.398,22.006
57.509,234.015
78.394,342.929
78.467,343.318
71.562,306.605
73.483,316.756
95.728,437.658
1.765,1.796
13.478,36.020
75.734,328.710
29.827,102.258
28.341,95.762
65.095,272.817
63.594,265.067
81.031,357.113
83.288,369.320
27.645,92.748
38.462,141.360
55.733,225.068
3.417,5.076
2.827,3.794
38.756,142.730
52.848,210.660
92.106,417.587
41.737,156.727
55.216,222.474
80.816,355.954
21.067,65.184
95.640,437.168
53.686,214.832
32.742,115.212
30.920,107.081
40.960,153.054
84.866,377.889
72.850,313.405
97.294,446.382
89.096,401.011
29.796,102.122
30.235,104.054
28.485,96.389
14.302,39.015
57.788,235.423
19.157,57.541
50.193,197.540
88.984,400.395
68.772,291.953
68.725,291.708
32.543,114.319
62.539,259.641
94.181,429.070
28.152,94.941
23.671,75.879
78.349,342.689
30.024,103.123
63.936,266.831
44.602,170.376
75.559,327.780
5.577,10.505
68.404,290.029
53.406,213.434
71.217,304.785
93.304,424.207
97.447,447.235
80.760,355.651
68.856,292.393
65.479,274.810
21.967,68.846
98.246,451.696
62.380,258.826
19.113,57.366
53.178,212.304
82.045,362.590
95.572,436.794
22.128,69.503
65.387,274.333
19.037,57.065
37.200,135.513
85.941,383.748
72.403,311.041
78.213,341.959
26.943,89.723
99.894,460.918
64.553,270.014
81.157,357.791
96.849,443.897
38.632,142.152
8.598,19.444
16.799,48.368
99.423,458.278
21.126,65.422
66.187,278.479
48.797,190.694
24.598,79.761
93.981,427.961
52.353,208.205
12.887,33.907
73.480,316.737
27.972,94.163
56.384,228.343
23.674,75.892
15.203,42.343
37.910,138.800
82.418,364.608
16.081,45.636
13.486,36.050
85.503,381.360
77.958,340.594
74.733,323.386
44.829,171.467
8.099,17.885
30.995,107.414
79.672,349.790
60.945,251.476
56.939,231.137
67.578,285.716
10.272,24.883
21.771,68.045
7.483,16.000
9.766,23.209
19.656,59.518
49.254,192.934
66.817,281.753
33.839,120.153
28.452,96.245
75.307,326.440
22.976,72.996
65.848,276.719
44.601,170.373
3.105,4.386
53.542,214.111
97.785,449.123
11.474,28.957
28.350,95.804
80.875,356.272
77.005,335.493
37.947,138.967
56.597,229.415
19.498,58.891
74.856,324.037
33.043,116.564
50.302,198.076
38.477,141.430
78.442,343.184
21.438,66.688
29.272,99.824
61.775,255.723
47.102,182.440
87.349,391.436
80.761,355.655
7.230,15.239
11.935,30.551
39.736,147.305
37.757,138.089
32.641,114.757
68.693,291.541
97.194,445.821
72.662,312.407
69.524,295.888
51.147,202.239
95.747,437.767
68.257,289.261
39.027,143.991
16.007,45.360
14.408,39.404
81.405,359.130
76.792,334.357
47.075,182.311
87.844,394.146
37.161,135.332
88.977,400.357
53.749,215.143
19.937,60.640
22.393,70.592
8.671,19.674
91.024,411.613
36.511,132.340
4.526,7.737
86.843,388.672
21.458,66.770
7.370,15.659
27.595,92.532
79.212,347.319
8.283,18.455
96.428,441.556
96.620,442.624
99.699,459.823
25.232,82.432
79.959,351.333
62.480,259.335
53.874,215.768
43.808,166.576
7.869,17.173
98.865,455.158
45.076,172.653
5.102,9.228
92.718,420.967
13.728,36.924
48.101,187.298
22.196,69.784
75.501,327.470
17.240,50.060
67.816,286.958
37.529,137.035
92.485,419.676
70.567,301.368
88.722,398.959
30.989,107.389
55.455,223.676
76.733,334.042
18.444,54.732
96.336,441.041
82.503,365.068
92.470,419.593
80.510,354.303
70.999,303.639
44.192,168.410
57.241,232.663
52.983,211.330
96.601,442.517
70.676,301.938
51.345,203.216
81.236,358.216
70.841,302.808
31.804,111.012
86.371,386.091
91.950,416.723
94.785,432.420
66.636,280.812
17.385,50.617
89.820,404.986
71.459,306.058
51.035,201.685
57.985,236.419
7.677,16.586
13.162,34.887
2.445,3.025
61.546,254.550
29.599,101.255
72.190,309.914
35.786,129.011
76.506,332.826
22.734,71.998
38.197,140.132
97.775,449.065
27.964,94.128
82.754,366.423
58.090,236.955
8.643,19.588
0.968,0.656
97.788,449.140
7.530,16.141
91.768,415.720
56.459,228.722
82.652,365.870
80.898,356.394
39.694,147.111
10.794,26.635
99.679,459.715
81.623,360.305
69.068,293.501
2.250,2.652
42.021,158.068
40.766,152.144
30.648,105.880
11.213,28.060
74.910,324.325
65.891,276.944
84.390,375.299
25.895,85.247
70.252,299.711
98.850,455.075
8.133,17.988
7.358,15.623
88.970,400.319
31.476,109.553
11.494,29.026
91.360,413.467
5.829,11.197
1.742,1.758
44.812,171.386
54.973,221.260
11.072,27.579
21.423,66.626
90.806,410.412
35.431,127.390
95.334,435.466
32.024,111.994
55.475,223.775
69.782,297.246
86.424,386.384
8.106,17.905
88.217,396.191
62.135,257.564
74.607,322.714
4.613,7.957
13.413,35.787
17.259,50.130
37.538,137.074
24.884,80.964
40.438,150.597
3.421,5.084
72.806,313.168
63.695,265.588
33.420,118.262
65.297,273.867
54.862,220.702
28.355,95.823
48.252,188.034
0.971,0.659
13.121,34.740
59.105,242.098
57.792,235.445
19.055,57.136
4.039,6.531
98.008,450.365
69.980,298.284
21.078,65.228
31.017,107.513
81.277,358.441
83.570,370.846
99.737,460.038
29.228,99.634
22.970,72.973
55.803,225.420
39.113,144.391
13.013,34.354
68.701,291.581
18.504,54.967
24.438,79.088
29.400,100.384
0.818,0.489
77.241,336.754
43.482,165.018
1.818,1.884
80.612,354.851
20.458,62.728
24.944,81.215
22.731,71.986
4.737,8.275
31.948,111.657
70.108,298.954
33.810,120.021
62.573,259.812
56.289,227.866
43.252,163.919
61.474,254.180
24.373,78.814
53.872,215.756
22.743,72.032
84.164,374.074
27.385,91.627
2.983,4.123
1.443,1.289
86.533,386.977
29.306,99.973
8.539,19.260
58.300,238.018
78.701,344.575
90.714,409.909
5.544,10.416
84.176,374.140
65.864,276.806
77.016,335.551
78.752,344.846
16.882,48.685
15.308,42.735
36.545,132.495
98.476,452.980
2.092,2.362
40.250,149.717
18.881,56.452
5.447,10.151
13.710,36.860
72.612,312.147
58.640,239.739
28.282,95.506
29.207,99.542
40.512,150.946
7.036,14.661
3.894,6.183
56.522,229.036
50.144,197.298
23.557,75.404
97.950,450.044
38.672,142.337
60.942,251.459
11.061,27.542
46.140,177.785
87.930,394.617
79.934,351.199
55.761,225.213
54.393,218.357
73.345,316.024
98.038,450.532
39.681,147.050
19.644,59.470
32.819,115.555
13.438,35.879
38.076,139.567
39.105,144.358
69.433,295.412
84.028,373.332
24.692,80.153
52.611,209.483
45.801,176.147
12.252,31.661
19.797,60.078
40.940,152.961
61.133,252.436
43.660,165.866
84.181,374.168
46.674,180.368
40.566,151.202
61.603,254.838
31.154,108.123
89.039,400.698
47.575,184.737
77.744,339.447
48.871,191.057
45.684,175.584
42.070,158.304
98.427,452.705
39.916,148.147
18.149,53.581
0.338,0.098
16.719,48.062
0.465,0.178
1.980,2.161
33.198,117.259
44.038,167.676
28.839,97.931
22.081,69.312
72.437,311.221
15.005,41.606
90.982,411.384
57.596,234.454
19.132,57.440
40.131,149.158
87.209,390.673
92.319,418.759
70.501,301.021
84.284,374.726
91.397,413.673
88.509,397.791
95.744,437.748
54.551,219.147
88.714,398.915
9.739,23.121
7.553,16.211
86.280,385.594
78.238,342.094
43.367,164.468
94.337,429.936
51.148,202.243
61.591,254.781
16.661,47.841
41.157,153.987
39.292,145.230
99.381,458.042
71.982,308.818
0.812,0.482
4.811,8.467
49.954,196.365
33.753,119.763
99.900,460.950
19.770,59.971
73.601,317.381
24.983,81.379
68.201,288.968
17.894,52.588
48.942,191.408
36.828,133.798
52.896,210.899
57.852,235.747
82.666,365.951
13.170,34.917
81.791,361.216
54.850,220.644
73.256,315.550
84.576,376.312
31.618,110.185
60.501,249.208
63.546,264.822
96.088,439.661
72.627,312.225
71.066,303.990
52.537,209.115
28.762,97.598
53.616,214.480
27.138,90.562
56.869,230.784
22.317,70.279
21.089,65.274
77.467,337.963
58.963,241.378
25.077,81.778
95.430,436.000
86.848,388.699
16.228,46.195
61.269,253.129
54.866,220.724
85.805,383.006
8.597,19.443
1.481,1.346
71.420,305.853
82.723,366.258
55.439,223.593
29.691,101.661
8.925,20.483
45.591,175.132
30.581,105.582
94.106,428.654
67.488,285.251
5.256,9.637
89.765,404.686
48.503,189.258
61.053,252.026
61.071,252.118
68.506,290.560
76.518,332.890
40.042,148.742
91.324,413.267
99.648,459.542
5.453,10.167
62.009,256.920
48.508,189.286
95.332,435.458
70.586,301.465
39.657,146.938
82.623,365.716
96.756,443.383
8.480,19.074
55.332,223.057
62.084,257.303
21.226,65.826
69.722,296.930
18.212,53.828
6.087,11.921
57.733,235.145
53.846,215.630
59.158,242.370
24.921,81.119
36.766,133.511
33.158,117.079
52.140,207.148
17.239,50.053
56.435,228.601
18.257,54.002
57.762,235.292
20.848,64.299
1.221,0.974
1.195,0.939
95.893,438.577
53.060,211.714
12.632,33.000
28.738,97.492
48.039,186.996
72.379,310.912
39.789,147.552
4.992,8.939
45.631,175.325
61.449,254.050
73.108,314.770
69.244,294.423
34.271,122.111
19.182,57.637
73.671,317.751
17.944,52.782
51.867,205.794
33.167,117.122
74.691,323.164
36.522,132.389
81.239,358.232
61.314,253.360
19.006,56.941
36.579,132.651
6.575,13.313
15.446,43.250
2.760,3.654
53.620,214.502
69.719,296.915
17.199,49.900
47.137,182.609
47.222,183.023
58.071,236.857
78.796,345.086
25.302,82.727
29.572,101.140
67.889,287.339
85.489,381.281
60.071,247.016
98.017,450.415
18.403,54.574
37.654,137.610
28.183,95.076
20.716,63.765
72.810,313.194
10.437,25.434
89.636,403.974
56.821,230.545
58.842,240.762
43.225,163.792
25.249,82.504
19.064,57.172
7.554,16.215
57.994,236.465
17.017,49.200
14.897,41.207
77.389,337.548
11.037,27.460
30.630,105.801
34.741,124.245
69.431,295.402
15.712,44.245
21.299,66.122
37.167,135.362
59.930,246.298
35.195,126.313
64.393,269.187
72.770,312.980
3.712,5.755
78.161,341.682
55.068,221.737
87.858,394.221
18.247,53.961
86.931,389.154
73.790,318.381
60.278,248.070
84.112,373.792
82.712,366.198
57.559,234.269
66.803,281.681
81.536,359.839
4.241,7.025
33.369,118.031
26.780,89.026
50.171,197.430
26.978,89.874
79.607,349.444
86.710,387.946
83.332,369.559
26.376,87.295
88.579,398.172
2.745,3.624
1.130,0.854
25.445,83.332
43.701,166.065
97.625,448.230
56.360,228.223
45.864,176.453
83.071,368.141
49.800,195.610
44.982,172.201
74.873,324.129
88.586,398.212
80.723,355.450
0.490,0.196
12.747,33.407
5.895,11.383
88.317,396.739
3.832,6.036
19.553,59.111
55.575,224.279
57.842,235.698
60.393,248.654
54.349,218.138
22.491,70.994
91.802,415.905
5.650,10.704
4.737,8.275
36.633,132.902
84.759,377.308
76.350,331.996
80.619,354.890
38.280,140.517
54.875,220.767
7.045,14.690
77.755,339.507
13.957,37.755
49.686,195.050
29.716,101.773
87.643,393.043
56.532,229.085
85.184,379.623
49.085,192.106
4.087,6.648
27.979,94.195
59.137,242.262
37.773,138.161
57.095,231.925
31.886,111.380
29.955,102.822
97.290,446.357
66.201,278.552
2.115,2.404
7.006,14.575
14.930,41.328
75.199,325.863
40.931,152.919
2.358,2.857
64.705,270.799
33.315,117.789
29.850,102.358
10.616,26.036
87.866,394.264
48.485,189.173
53.261,212.713
4.918,8.745
33.555,118.871
87.110,390.127
1.821,1.889
18.480,54.874
34.565,123.445
53.895,215.870
54.542,219.102
46.407,179.075
34.103,121.349
59.114,242.144
60.401,248.695
73.753,318.183
88.051,395.281
87.697,393.343
63.533,264.752
82.484,364.962
58.760,240.346
14.242,38.796
60.773,250.593
42.049,158.201
88.363,396.987
41.525,155.724
30.032,103.159
17.689,51.790
22.109,69.427
21.193,65.693
46.607,180.041
87.345,391.417
98.260,451.776
3.251,4.705
31.910,111.488
83.584,370.924
86.353,385.992
54.329,218.038
15.967,45.207
13.559,36.314
3.289,4.789
2.666,3.463
98.005,450.351
61.762,255.655
66.145,278.265
0.427,0.152
72.881,313.567
45.535,174.866
5.287,9.721
98.251,451.726
5.076,9.158
18.561,55.190
69.140,293.879
73.434,316.492
8.660,19.640
32.141,112.518
80.980,356.835
19.154,57.526
29.995,102.996
28.354,95.819
57.720,235.081
11.896,30.417
92.316,418.746
76.355,332.022
7.955,17.440
64.497,269.726
5.879,11.338
17.793,52.195
78.861,345.432
41.778,156.919
35.199,126.331
42.673,161.162
25.727,84.529
83.479,370.354
98.402,452.570
77.224,336.663
96.997,444.728
25.990,85.648
47.195,182.891
23.311,74.384
31.149,108.099
20.064,61.147
4.223,6.981
58.764,240.371
98.397,452.537
45.428,174.350
24.998,81.444
79.780,350.374
67.003,282.725
25.149,82.080
65.483,274.827
87.662,393.147
23.741,76.170
27.651,92.773
26.705,88.705
31.368,109.074
92.816,421.508
83.902,372.651
54.609,219.438
94.791,432.452
48.232,187.936
72.481,311.452
59.949,246.393
88.677,398.709
69.298,294.706
27.509,92.160
31.334,108.922
4.764,8.344
16.427,46.948
7.934,17.374
0.884,0.559
98.625,453.813
68.062,288.242
60.847,250.975
80.034,351.737
36.908,134.168
38.893,143.367
69.071,293.520
53.799,215.392
90.939,411.146
63.141,262.734
46.761,180.789
49.069,192.026
23.821,76.506
43.982,167.409
35.899,129.530
37.374,136.316
70.656,301.832
51.706,204.998
32.753,115.260
34.779,124.418
19.431,58.622
65.210,273.413
87.092,390.034
86.832,388.611
26.106,86.142
2.623,3.376
96.417,441.494
62.309,258.459
19.007,56.945
75.545,327.703
78.439,343.170
86.026,384.209
60.394,248.659
75.083,325.248
90.188,407.013
59.948,246.387
47.148,182.664
62.030,257.030
89.669,404.157
43.449,164.862
93.156,423.389
91.796,415.874
5.543,10.412
82.267,363.790
15.694,44.181
42.841,161.961
38.710,142.516
43.089,163.143
27.471,91.998
21.357,66.360
73.539,317.049
61.285,253.210
70.757,302.363
38.169,140.001
0.151,0.021
45.048,172.521
69.070,293.512
29.322,100.043
1.205,0.953
5.678,10.781
45.267,173.572
65.016,272.411
25.326,82.830
27.580,92.467
67.526,285.448
37.045,134.800
82.762,366.470
23.523,75.266
60.534,249.376
